transaction_id,customer_id,transaction_date,product_name,category,amount,quantity,payment_method,channel
383,4323,2024-04-23,Tablet,Video,1033.84,1,PayPal,Store
384,3943,2025-01-14,Tablet,Audio,1161.76,1,PayPal,Store
385,1127,2025-11-26,Headphones,Electronics,515.05,1,Cash,Mobile App
386,2070,2024-09-23,Tablet,Accessories,358.31,5,Debit Card,Mobile App
387,3683,2024-03-31,Headphones,Accessories,333.84,5,Credit Card,Online
388,924,2025-03-15,Monitor,Video,1970.81,4,Credit Card,Store
389,1288,2024-01-08,Mouse,Accessories,1887.97,2,Credit Card,Mobile App
390,4736,2025-11-04,Headphones,Accessories,1118.52,2,Credit Card,Online
391,959,2025-03-19,Headphones,Accessories,39.66,1,Credit Card,Online
392,4277,2025-04-05,TV,Audio,778.02,1,Credit Card,Online
393,4161,2025-03-03,Mouse,Video,1684.14,4,Cash,Online
394,92,2024-06-29,Watch,Accessories,1100.0,3,Cash,Online
395,2366,2024-10-30,Charger,Accessories,132.81,5,PayPal,Store
396,1999,2024-05-02,Phone,Video,1285.9,5,Credit Card,Store
397,2264,2025-03-07,Keyboard,Accessories,848.07,2,PayPal,Store
398,3348,2025-03-27,Mouse,Computing,1734.05,1,Credit Card,Online
399,1627,2024-06-20,Laptop,Audio,1469.34,4,Debit Card,Online
400,3032,2025-06-28,Watch,Computing,1636.57,5,Cash,Store
401,611,2025-04-30,Charger,Electronics,669.5,4,Cash,Mobile App
402,3195,2025-06-28,Phone,Electronics,849.94,1,Cash,Store
403,2451,2024-04-08,Charger,Electronics,1736.33,2,PayPal,Online
404,3662,2025-09-11,Phone,Audio,1087.89,5,PayPal,Mobile App
405,3846,2024-07-01,Mouse,Electronics,93.5,3,Debit Card,Store
406,3439,2025-08-25,Watch,Video,1100.99,2,Cash,Mobile App
407,4649,2024-05-09,TV,Accessories,1133.56,4,Cash,Online
408,4326,2024-04-17,TV,Video,475.82,5,Credit Card,Store
409,4335,2025-07-31,Monitor,Audio,1990.06,5,Credit Card,Store
410,251,2025-01-08,Mouse,Audio,748.28,2,PayPal,Store
411,636,2024-06-19,TV,Electronics,1143.01,5,Debit Card,Online
412,183,2024-08-21,Tablet,Audio,1887.1,3,Cash,Mobile App
413,4277,2024-06-13,Tablet,Audio,1158.85,1,PayPal,Online
414,4533,2025-09-05,Mouse,Computing,1711.01,2,Credit Card,Store
415,2960,2024-01-31,Camera,Electronics,677.87,4,Cash,Store
416,2383,2025-08-26,Monitor,Accessories,1415.07,4,PayPal,Store
417,4933,2025-12-12,Phone,Electronics,377.91,5,Debit Card,Store
418,753,2025-05-30,Mouse,Audio,1221.02,2,Cash,Store
419,1451,2025-10-16,Mouse,Audio,333.81,3,Credit Card,Store
420,438,2024-09-07,Watch,Computing,1624.21,3,Debit Card,Online
421,4535,2025-12-14,Watch,Computing,699.76,4,Credit Card,Store
422,3565,2024-08-25,Tablet,Electronics,1561.21,5,Debit Card,Online
423,3008,2024-02-06,Laptop,Video,998.92,1,Credit Card,Online
424,3272,2024-06-26,Charger,Computing,446.92,4,PayPal,Online
425,3764,2025-08-13,Tablet,Computing,351.64,4,Debit Card,Mobile App
426,1335,2024-11-26,Mouse,Computing,1839.89,3,Credit Card,Online
427,729,2024-03-21,Monitor,Video,976.09,2,Debit Card,Mobile App
428,2145,2024-03-31,Headphones,Electronics,1436.98,2,Cash,Online
429,3191,2025-04-06,Keyboard,Computing,1883.78,1,Cash,Online
430,483,2025-11-02,Keyboard,Electronics,1574.74,1,Credit Card,Mobile App
431,3046,2025-08-05,Mouse,Accessories,1949.7,4,Credit Card,Mobile App
432,706,2025-01-06,TV,Electronics,636.82,1,PayPal,Online
433,3610,2025-07-31,Mouse,Accessories,115.95,2,Credit Card,Online
434,3788,2025-11-17,TV,Video,151.05,3,Credit Card,Online
435,3964,2024-12-08,Charger,Electronics,520.29,5,PayPal,Mobile App
436,2681,2024-07-29,Headphones,Accessories,1401.26,5,Cash,Store
437,4859,2024-06-19,Headphones,Audio,1115.11,3,Debit Card,Mobile App
438,2107,2025-03-31,Speaker,Electronics,565.27,4,Credit Card,Mobile App
439,4217,2025-11-23,Speaker,Accessories,1852.13,3,Credit Card,Online
440,580,2024-05-07,Camera,Electronics,80.69,2,PayPal,Mobile App
441,3304,2024-06-20,Tablet,Electronics,451.34,4,PayPal,Online
442,2949,2025-12-17,Keyboard,Accessories,881.32,3,Debit Card,Store
443,4342,2024-07-14,Watch,Video,130.35,4,Credit Card,Mobile App
444,3517,2024-03-10,Mouse,Video,901.13,2,PayPal,Store
445,4440,2024-09-12,Keyboard,Computing,1011.73,2,PayPal,Online
446,3135,2025-05-14,Monitor,Computing,1843.06,4,Debit Card,Mobile App
447,389,2024-02-03,Laptop,Audio,668.39,4,PayPal,Mobile App
448,411,2024-10-26,Speaker,Video,793.01,3,PayPal,Online
449,2984,2024-12-06,Tablet,Accessories,1922.23,5,Debit Card,Mobile App
450,80,2025-06-18,Keyboard,Computing,1192.19,3,Credit Card,Online
451,4042,2024-08-12,Watch,Electronics,1261.6,5,Credit Card,Online
452,817,2024-03-12,Phone,Audio,1902.57,5,Cash,Online
453,4924,2024-01-11,Laptop,Accessories,1972.7,3,PayPal,Mobile App
454,3647,2025-06-24,Laptop,Accessories,1367.13,2,Credit Card,Store
455,3039,2025-04-18,Camera,Computing,1839.56,1,Debit Card,Online
456,678,2024-07-24,Tablet,Audio,1337.05,3,PayPal,Online
457,87,2024-05-02,TV,Electronics,324.24,1,PayPal,Online
458,2763,2025-01-03,Charger,Accessories,437.05,3,PayPal,Store
459,2784,2025-05-09,Watch,Electronics,73.66,4,Credit Card,Store
460,1567,2024-08-22,Speaker,Video,1690.6,5,Credit Card,Store
461,4833,2024-11-01,Monitor,Electronics,1351.4,2,Credit Card,Online
462,80,2024-07-11,Watch,Video,1965.31,2,PayPal,Mobile App
463,100,2024-03-12,Mouse,Electronics,414.49,1,PayPal,Store
464,1033,2025-09-21,Headphones,Audio,1876.0,1,PayPal,Online
465,590,2025-12-18,Monitor,Video,1090.09,1,Debit Card,Mobile App
466,2760,2025-01-27,Mouse,Accessories,1762.2,5,PayPal,Store
467,1996,2025-08-15,Monitor,Video,1819.51,3,Debit Card,Online
468,2961,2025-05-05,Laptop,Electronics,781.97,4,Cash,Mobile App
469,4732,2025-07-30,Laptop,Audio,35.97,5,Cash,Mobile App
470,482,2024-12-07,TV,Audio,156.64,4,PayPal,Online
471,1980,2025-06-21,Keyboard,Computing,1992.27,2,Debit Card,Mobile App
472,1588,2025-02-05,Watch,Computing,1144.85,5,PayPal,Online
473,169,2024-09-09,Speaker,Audio,15.53,4,Debit Card,Store
474,2688,2025-12-09,Tablet,Computing,26.02,1,Credit Card,Store
475,1741,2024-07-15,Camera,Computing,1970.88,2,Cash,Online
476,2342,2024-10-29,Keyboard,Computing,220.48,2,Credit Card,Mobile App
477,1531,2024-01-07,Mouse,Accessories,1326.37,2,Debit Card,Store
478,2712,2024-11-14,Phone,Electronics,1713.46,1,Credit Card,Mobile App
479,3456,2025-06-29,Laptop,Computing,1679.47,2,Credit Card,Mobile App
480,4432,2025-07-01,TV,Video,1116.01,3,Debit Card,Online
481,1241,2025-09-09,Phone,Electronics,1773.93,4,Cash,Store
482,1802,2025-05-25,Mouse,Electronics,1591.21,3,PayPal,Store
483,2737,2025-03-15,Mouse,Video,1510.93,5,Cash,Store
484,4634,2025-08-27,Phone,Accessories,1722.8,5,Cash,Store
485,1373,2024-06-14,Headphones,Accessories,796.53,4,Debit Card,Online
486,1159,2025-08-12,Camera,Video,920.57,2,Credit Card,Store
487,3785,2025-06-30,Laptop,Video,1966.77,2,Credit Card,Store
488,939,2024-10-02,Camera,Accessories,190.76,2,Credit Card,Online
489,1549,2025-11-07,Tablet,Electronics,868.58,5,Debit Card,Online
490,2889,2025-06-28,Keyboard,Electronics,1814.74,5,Cash,Mobile App
491,36,2024-10-24,Mouse,Electronics,1375.93,4,Credit Card,Online
492,4122,2025-03-20,Keyboard,Computing,878.7,3,Credit Card,Mobile App
493,4822,2024-09-11,Mouse,Audio,1762.64,4,Debit Card,Mobile App
494,772,2024-01-07,Keyboard,Electronics,769.62,1,PayPal,Online
495,3922,2024-09-11,Charger,Video,1074.61,2,Credit Card,Mobile App
496,3076,2025-06-30,Tablet,Video,1221.23,5,Cash,Online
497,4171,2024-09-24,Watch,Electronics,559.46,1,Debit Card,Online
498,3906,2024-08-21,Laptop,Accessories,333.4,5,Debit Card,Mobile App
499,2413,2024-08-04,Monitor,Accessories,1077.94,2,Debit Card,Online
500,2065,2025-11-12,Watch,Audio,186.47,3,Debit Card,Mobile App
501,1079,2024-04-06,Keyboard,Electronics,1849.86,1,Cash,Store
502,4730,2025-12-01,Headphones,Electronics,1208.86,2,Credit Card,Online
503,296,2024-09-22,Laptop,Computing,1271.75,2,Debit Card,Online
504,1070,2024-12-05,Speaker,Computing,1436.71,2,Credit Card,Online
505,3056,2025-01-21,Laptop,Accessories,1438.53,5,Credit Card,Store
506,2749,2025-09-02,TV,Computing,1773.81,4,Debit Card,Online
507,471,2025-06-24,Mouse,Accessories,695.42,4,Cash,Store
508,2916,2025-10-30,Mouse,Electronics,801.79,5,Debit Card,Online
509,582,2024-04-05,Monitor,Accessories,1370.74,5,Credit Card,Store
510,607,2024-06-15,TV,Video,944.66,1,Debit Card,Mobile App
511,4350,2025-05-28,Laptop,Computing,444.16,2,PayPal,Online
512,3172,2024-11-10,Tablet,Video,789.85,1,Debit Card,Online
513,3439,2025-11-06,Keyboard,Electronics,978.83,3,Cash,Mobile App
514,3020,2025-04-07,TV,Audio,1937.99,4,Credit Card,Store
515,1916,2025-12-07,Tablet,Electronics,1403.85,5,Cash,Store
516,2963,2025-09-19,Mouse,Computing,130.28,3,PayPal,Mobile App
517,297,2025-04-18,TV,Audio,887.54,2,PayPal,Mobile App
518,1545,2024-02-03,Mouse,Audio,1437.39,3,Credit Card,Store
519,4953,2025-11-19,Speaker,Accessories,760.09,2,Debit Card,Store
520,1104,2024-01-21,Phone,Electronics,873.34,3,Debit Card,Store
521,1774,2024-06-26,Monitor,Accessories,1573.8,3,PayPal,Store
522,1240,2025-03-20,Keyboard,Video,211.81,1,Cash,Mobile App
523,804,2024-03-26,TV,Accessories,1482.41,2,PayPal,Mobile App
524,694,2024-12-15,Mouse,Audio,1319.45,3,Debit Card,Online
525,4586,2025-09-02,Headphones,Accessories,684.28,3,Cash,Online
526,2996,2025-08-06,Camera,Video,1336.75,2,Debit Card,Online
527,2136,2025-03-23,Laptop,Accessories,1898.98,1,Credit Card,Mobile App
528,2997,2025-06-18,Keyboard,Audio,1698.2,4,Credit Card,Store
529,2188,2024-11-17,Speaker,Audio,745.89,5,PayPal,Store
530,2711,2024-03-19,TV,Video,1594.17,3,PayPal,Online
531,2954,2025-05-13,TV,Computing,1934.44,5,Cash,Store
532,3220,2025-05-13,Charger,Video,779.45,5,Cash,Online
533,3530,2024-07-01,Watch,Accessories,425.16,1,Debit Card,Store
534,2340,2024-11-27,Keyboard,Electronics,746.18,5,PayPal,Mobile App
535,2510,2024-10-27,Camera,Accessories,1021.01,4,Debit Card,Store
536,3041,2024-01-14,TV,Computing,1155.68,4,Debit Card,Online
537,1963,2024-07-15,Watch,Accessories,36.96,2,PayPal,Mobile App
538,4822,2024-02-11,Watch,Accessories,1974.73,4,Credit Card,Store
539,432,2025-05-14,Watch,Video,1995.42,5,Debit Card,Online
540,1290,2025-05-15,Phone,Computing,1882.51,3,PayPal,Online
541,458,2025-12-20,TV,Accessories,911.08,4,Debit Card,Online
542,149,2025-05-13,Monitor,Electronics,69.68,4,PayPal,Online
543,1164,2024-07-19,Phone,Computing,1864.52,5,Cash,Online
544,4563,2025-03-07,Tablet,Accessories,568.89,3,PayPal,Mobile App
545,1444,2025-09-14,Keyboard,Audio,871.56,3,PayPal,Mobile App
546,4081,2024-08-15,Speaker,Accessories,106.73,2,Credit Card,Mobile App
547,4334,2024-09-27,Camera,Accessories,827.74,2,Cash,Store
548,3711,2025-01-31,TV,Audio,272.79,3,Cash,Online
549,1598,2024-05-21,Phone,Computing,941.38,1,Credit Card,Mobile App
550,2926,2025-01-31,Speaker,Video,1632.43,1,Credit Card,Store
551,2667,2025-02-25,Monitor,Electronics,1301.66,1,Credit Card,Online
552,3964,2025-01-15,Tablet,Accessories,1714.11,1,PayPal,Online
553,2620,2024-06-21,Headphones,Electronics,931.6,4,Credit Card,Mobile App
554,2467,2024-02-20,Mouse,Electronics,461.15,2,Cash,Mobile App
555,712,2025-03-17,Tablet,Electronics,993.81,2,Credit Card,Online
556,3098,2024-08-02,Camera,Accessories,1248.64,5,Cash,Online
557,220,2025-02-16,Tablet,Video,1205.86,4,Debit Card,Store
558,1048,2024-10-23,Mouse,Computing,1441.08,2,Debit Card,Online
559,1385,2025-04-07,Charger,Audio,310.04,2,Debit Card,Mobile App
560,4943,2024-04-01,Laptop,Computing,1219.77,3,Cash,Mobile App
561,1820,2025-06-18,Headphones,Accessories,1565.9,2,Cash,Store
562,714,2024-10-24,Laptop,Audio,1019.48,4,Credit Card,Online
563,4516,2025-11-28,Laptop,Video,1952.49,2,Cash,Mobile App
564,4079,2024-06-11,Phone,Video,1577.95,2,Debit Card,Store
565,317,2024-08-04,Speaker,Electronics,206.35,2,Cash,Online
566,2902,2024-03-17,Keyboard,Accessories,1293.16,5,Debit Card,Mobile App
567,735,2024-06-20,Speaker,Audio,1927.68,3,PayPal,Store
568,3920,2025-03-24,Speaker,Computing,408.61,2,Debit Card,Online
569,1776,2024-10-28,Tablet,Accessories,1964.48,2,Credit Card,Mobile App
570,870,2025-02-16,Watch,Computing,1511.22,2,PayPal,Mobile App
571,4638,2025-04-07,Monitor,Accessories,317.02,2,PayPal,Store
572,469,2025-09-14,Mouse,Computing,760.28,2,PayPal,Mobile App
573,404,2025-01-16,Headphones,Audio,1801.43,2,Credit Card,Mobile App
574,940,2025-01-05,Watch,Audio,1067.83,4,PayPal,Online
575,1936,2024-10-06,Monitor,Computing,22.56,2,PayPal,Online
576,4602,2025-02-19,Laptop,Electronics,654.68,2,Cash,Online
577,3288,2024-07-09,Keyboard,Computing,1325.59,4,Debit Card,Mobile App
578,3880,2025-02-12,TV,Electronics,1317.13,3,PayPal,Store
579,369,2025-03-06,Watch,Video,729.45,1,Debit Card,Mobile App
580,552,2025-02-17,TV,Computing,742.89,1,Credit Card,Mobile App
581,2804,2025-04-23,Watch,Electronics,666.6,5,Credit Card,Mobile App
582,3080,2024-07-16,Headphones,Video,1188.93,3,Cash,Mobile App
583,4069,2024-02-19,Tablet,Electronics,721.93,4,Credit Card,Online
584,149,2025-06-27,TV,Accessories,514.71,1,Credit Card,Mobile App
585,4065,2025-08-12,Charger,Electronics,201.23,2,PayPal,Online
586,1654,2025-09-07,Charger,Audio,1147.43,5,Cash,Store
587,4358,2024-07-24,Speaker,Audio,1137.39,1,Cash,Online
588,608,2025-05-30,Speaker,Audio,338.3,2,Credit Card,Mobile App
589,1519,2024-02-01,Monitor,Audio,272.38,1,Cash,Store
590,4725,2025-12-23,Keyboard,Video,1928.03,4,Cash,Store
591,1944,2025-12-08,Headphones,Video,1682.91,3,Debit Card,Online
592,4937,2024-08-13,TV,Computing,192.47,3,Debit Card,Online
593,4199,2024-04-17,Mouse,Computing,1347.51,2,Debit Card,Online
594,1186,2024-10-23,Phone,Video,100.9,1,PayPal,Online
595,2860,2025-09-13,TV,Computing,977.72,3,Cash,Store
596,3932,2024-01-15,Laptop,Electronics,23.71,2,Cash,Mobile App
597,3804,2024-06-17,Watch,Video,797.33,4,Cash,Store
598,2440,2024-12-08,Mouse,Audio,1149.07,3,Credit Card,Store
599,1650,2024-04-06,Camera,Audio,777.46,1,PayPal,Store
600,271,2024-10-03,Headphones,Computing,55.88,3,Debit Card,Store
601,1632,2025-10-14,Charger,Audio,84.89,3,Cash,Mobile App
602,1528,2024-08-15,Speaker,Electronics,1926.14,1,PayPal,Online
603,4664,2024-06-18,Headphones,Computing,1394.93,2,Credit Card,Mobile App
604,3039,2025-06-01,Charger,Electronics,1191.19,2,PayPal,Store
605,903,2024-09-02,Tablet,Audio,331.41,4,Debit Card,Store
606,2456,2024-06-25,Phone,Computing,477.19,5,PayPal,Mobile App
607,4585,2024-09-12,Camera,Video,1682.59,4,PayPal,Store
608,3392,2024-05-26,Headphones,Computing,1318.34,3,PayPal,Store
609,1814,2025-05-01,Watch,Electronics,621.71,3,Credit Card,Store
610,4665,2024-09-04,Mouse,Accessories,1856.73,5,Debit Card,Mobile App
611,2118,2024-05-19,Speaker,Computing,558.82,2,PayPal,Store
612,2162,2024-06-16,Monitor,Video,44.18,2,Debit Card,Online
613,392,2025-02-15,Keyboard,Audio,1190.71,2,Cash,Mobile App
614,1791,2025-10-12,Monitor,Video,1976.77,5,PayPal,Online
615,2042,2025-08-03,Laptop,Video,323.81,4,Debit Card,Online
616,1420,2025-09-22,Speaker,Electronics,239.14,4,PayPal,Store
617,4249,2024-02-07,Watch,Audio,702.02,3,PayPal,Store
618,4798,2025-03-09,Tablet,Electronics,272.5,2,Credit Card,Online
619,2473,2024-07-01,TV,Computing,563.49,4,Credit Card,Online
620,1831,2025-07-05,Laptop,Accessories,1137.48,3,Credit Card,Online
621,941,2024-09-04,Speaker,Computing,416.04,4,PayPal,Mobile App
622,4874,2024-09-23,Camera,Video,789.3,3,Cash,Online
623,4550,2024-09-05,Phone,Video,1880.44,5,Debit Card,Online
624,2139,2025-05-23,Keyboard,Computing,1414.57,2,PayPal,Mobile App
625,2681,2024-02-27,Headphones,Electronics,799.13,1,Debit Card,Mobile App
626,4512,2025-09-24,Headphones,Computing,748.26,2,Debit Card,Store
627,1291,2024-10-19,Charger,Accessories,1866.25,1,Debit Card,Online
628,2540,2025-11-01,Tablet,Computing,920.46,4,Debit Card,Mobile App
629,883,2025-11-04,Headphones,Audio,47.25,5,Cash,Mobile App
630,3247,2025-08-21,Keyboard,Electronics,1565.05,1,PayPal,Mobile App
631,1154,2024-05-24,Watch,Audio,1142.47,5,Credit Card,Online
632,735,2024-08-12,Speaker,Audio,1296.8,3,Credit Card,Store
633,2159,2025-02-06,Laptop,Computing,384.76,2,PayPal,Online
634,1272,2025-03-12,Camera,Electronics,464.48,2,Debit Card,Mobile App
635,4994,2024-08-25,TV,Audio,1889.2,3,Debit Card,Store
636,2759,2024-04-06,Tablet,Accessories,1462.37,2,Debit Card,Mobile App
637,1256,2024-10-11,Headphones,Electronics,1250.98,2,Credit Card,Online
638,2705,2024-11-21,Phone,Accessories,808.53,2,Credit Card,Online
639,180,2025-10-27,Watch,Audio,446.72,4,Cash,Online
640,1007,2025-10-12,TV,Audio,1343.95,3,Credit Card,Store
641,3497,2025-09-22,Speaker,Video,292.57,5,PayPal,Store
642,2041,2025-04-12,Laptop,Accessories,1798.3,3,PayPal,Online
643,460,2025-04-07,Tablet,Accessories,165.7,5,PayPal,Store
644,1398,2024-03-22,Headphones,Computing,477.63,2,Credit Card,Online
645,4426,2024-05-13,Phone,Video,599.05,1,Credit Card,Store
646,1336,2024-10-27,Monitor,Accessories,1915.65,3,Credit Card,Store
647,480,2024-09-29,Charger,Audio,884.3,3,Cash,Mobile App
648,833,2024-01-01,Speaker,Audio,1665.08,3,PayPal,Store
649,868,2025-07-16,Mouse,Accessories,1248.37,3,Credit Card,Store
650,2948,2025-01-01,Headphones,Video,1283.24,4,Debit Card,Mobile App
651,3844,2024-12-28,Camera,Video,1261.56,1,Debit Card,Online
652,2595,2025-04-29,Mouse,Computing,1201.61,4,Cash,Mobile App
653,2309,2025-10-18,Keyboard,Accessories,1428.1,2,Cash,Online
654,1538,2024-09-10,Phone,Accessories,908.23,1,Debit Card,Online
655,705,2025-12-27,Phone,Video,1958.86,4,Credit Card,Online
656,2840,2025-12-23,Keyboard,Audio,1965.22,5,Credit Card,Mobile App
657,606,2024-09-11,Laptop,Audio,914.29,3,Credit Card,Mobile App
658,1848,2024-04-12,Camera,Electronics,1200.55,5,PayPal,Mobile App
659,2908,2024-10-28,Camera,Electronics,364.62,4,Credit Card,Online
660,1438,2024-12-21,Speaker,Audio,292.79,3,Debit Card,Online
661,4568,2025-02-05,Tablet,Electronics,914.26,3,PayPal,Online
662,1183,2024-07-03,Tablet,Audio,234.84,3,PayPal,Mobile App
663,3134,2024-09-22,Headphones,Accessories,1701.49,1,Debit Card,Online
664,2375,2025-09-01,Speaker,Electronics,595.91,3,Cash,Mobile App
665,4909,2024-04-16,Camera,Electronics,1164.42,3,Cash,Online
666,1362,2025-06-29,Camera,Video,30.55,4,PayPal,Online
667,2566,2024-09-02,Monitor,Audio,387.04,4,PayPal,Mobile App
668,1489,2024-04-08,Monitor,Accessories,800.55,2,PayPal,Store
669,1911,2024-10-15,Speaker,Audio,543.33,4,PayPal,Online
670,1311,2024-02-23,Mouse,Accessories,1824.98,1,Cash,Online
671,3272,2025-10-01,Phone,Accessories,705.09,5,Debit Card,Online
672,3022,2025-10-03,Tablet,Accessories,1149.68,5,PayPal,Online
673,585,2025-06-14,TV,Accessories,651.93,1,Debit Card,Mobile App
674,2603,2024-08-18,Monitor,Video,638.45,4,Debit Card,Store
675,2002,2025-01-14,Charger,Accessories,931.91,4,Debit Card,Mobile App
676,2431,2024-09-05,Tablet,Electronics,1331.52,4,Cash,Online
677,2747,2023-12-29,Mouse,Video,1329.86,1,PayPal,Online
678,1594,2025-11-10,Phone,Accessories,417.48,5,Credit Card,Online
679,2234,2024-10-31,Headphones,Accessories,1152.05,1,Credit Card,Online
680,1244,2025-04-06,Tablet,Electronics,197.78,3,PayPal,Mobile App
681,923,2025-10-19,Keyboard,Accessories,1425.35,4,Cash,Mobile App
682,4092,2024-09-10,Watch,Electronics,1982.95,1,Credit Card,Mobile App
683,2677,2025-03-30,Keyboard,Electronics,531.67,4,PayPal,Store
684,1095,2025-09-24,Monitor,Electronics,1675.97,1,Cash,Online
685,4670,2025-06-14,Speaker,Audio,1856.86,5,Cash,Online
686,2570,2025-01-18,Charger,Audio,1046.35,4,PayPal,Store
687,2547,2024-07-13,Phone,Video,1552.39,4,Debit Card,Online
688,2427,2025-04-25,Phone,Video,1320.42,2,Cash,Online
689,1467,2024-08-03,Tablet,Electronics,159.46,3,Credit Card,Online
690,2330,2024-11-07,Watch,Video,334.56,2,Credit Card,Store
691,3979,2024-11-18,Mouse,Electronics,1875.95,1,Cash,Mobile App
692,3658,2024-02-21,TV,Video,315.31,5,PayPal,Mobile App
693,4316,2025-10-25,Tablet,Video,202.1,2,Credit Card,Mobile App
694,4502,2024-04-19,Headphones,Audio,49.61,4,Cash,Online
695,1378,2025-03-31,Laptop,Electronics,1415.4,3,Debit Card,Mobile App
696,1322,2025-04-08,Headphones,Video,1083.09,4,Debit Card,Online
697,32,2025-04-24,Laptop,Computing,650.31,2,PayPal,Online
698,4338,2024-05-06,Keyboard,Electronics,1799.3,3,Debit Card,Store
699,1401,2025-12-19,Mouse,Video,1323.37,1,Credit Card,Store
700,3262,2025-04-07,TV,Accessories,1072.62,4,Cash,Online
701,1861,2025-10-01,Keyboard,Accessories,362.85,5,Cash,Mobile App
702,1670,2025-01-08,Speaker,Audio,436.84,1,PayPal,Mobile App
703,935,2025-10-13,Keyboard,Audio,1767.71,2,Cash,Store
704,859,2024-04-14,Keyboard,Computing,503.19,1,Credit Card,Online
705,1556,2025-10-16,Keyboard,Accessories,318.55,2,Debit Card,Mobile App
706,4988,2025-06-09,Monitor,Video,313.19,5,Debit Card,Store
707,1531,2025-07-08,Mouse,Electronics,927.56,5,Cash,Store
708,163,2024-08-25,Speaker,Audio,818.06,4,Credit Card,Mobile App
709,356,2023-12-30,Monitor,Computing,850.76,5,Debit Card,Online
710,4410,2025-06-03,Monitor,Computing,1050.07,2,Credit Card,Mobile App
711,1044,2024-11-16,Speaker,Audio,939.51,1,Cash,Mobile App
712,907,2025-10-27,Mouse,Audio,711.16,5,Debit Card,Mobile App
713,2449,2025-06-01,Speaker,Accessories,706.39,1,Debit Card,Mobile App
714,3202,2025-02-26,Charger,Audio,759.97,5,Cash,Online
715,2900,2024-09-13,Phone,Accessories,1153.74,3,Cash,Online
716,2524,2025-12-04,Mouse,Video,1237.32,2,PayPal,Store
717,1832,2024-12-17,Monitor,Audio,1208.66,1,Cash,Mobile App
718,2441,2024-02-22,Mouse,Video,1774.32,1,Cash,Store
719,3893,2024-12-04,Mouse,Audio,294.01,4,PayPal,Online
720,3588,2025-03-13,TV,Audio,1152.45,1,Credit Card,Mobile App
721,4877,2025-09-01,Monitor,Audio,920.0,3,PayPal,Mobile App
722,4678,2024-04-20,Watch,Electronics,575.61,5,Debit Card,Mobile App
